,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,agegroup,EducationLevel,placed
16756,95035,2,1,3,4,12,161,130,12,174,201,1818,3,9,1,2,3,1.0
16757,21395,1,1,3,3,13,176,26,13,176,167,1094,10,18,1,3,2,0.0
16758,36929,1,1,1,3,5,66,45,5,65,67,1003,9,35,1,2,3,0.0
16759,95089,2,1,4,3,18,313,142,18,370,299,1053,12,17,1,3,3,0.0
16760,90123,1,1,1,3,17,378,123,17,374,347,1898,30,133,1,2,2,1.0
16761,123317,1,1,1,3,9,18,437,9,18,18,924,9,130,1,3,3,1.0
16762,105900,1,1,1,5,24,309,87,23,311,294,501,1,8,13,3,2,0.0
16763,92040,2,1,4,3,5,213,61,5,210,203,302,9,13,1,3,3,1.0
16764,34940,1,1,3,3,17,54,632,17,230,221,1478,10,25,1,3,2,0.0
16765,131187,1,1,1,5,22,174,36,25,248,307,545,1,1,1,5,2,1.0
16766,4715,1,1,1,1,16,572,89,16,396,120,786,3,9,1,2,2,1.0
16767,72381,1,1,1,3,22,119,431,25,116,113,6613,4,4,2,4,3,1.0
16768,20895,1,1,2,3,18,565,1582,18,618,56,5454,32,166,1,6,2,1.0
16769,62197,1,1,4,3,4,437,178,4,37,37,1147,1,24,1,3,2,0.0
16770,125516,1,1,3,3,19,438,1584,19,427,356,4957,17,31,10,4,2,1.0
16771,43529,2,2,3,1,5,159,861,5,7,7,2244,13,8,1,5,2,1.0
16772,11315,2,1,3,3,12,48,50,12,49,48,52,3,9,9,4,3,0.0
16773,116784,2,1,3,3,4,473,546,4,365,176,3093,11,30,1,2,5,0.0
16774,73958,2,1,3,3,13,26,87,13,26,481,1821,4,4,1,3,3,0.0
16775,78156,2,1,3,3,24,519,19,23,503,451,1454,3,19,6,3,4,0.0
16776,127427,1,1,3,1,26,659,258,26,665,149,2788,5,42,1,4,3,1.0
16777,94121,1,1,3,3,13,123,35,13,119,116,36,17,31,1,3,3,1.0
16778,121716,2,1,1,1,6,83,61,6,81,192,1895,3,38,1,2,3,1.0
16779,82131,1,1,3,3,8,534,90,8,526,466,4156,6,6,1,5,3,0.0
16780,143646,1,1,3,1,21,85,459,21,83,83,2757,1,8,1,4,2,1.0
16781,129657,2,1,3,3,13,50,59,13,131,126,534,9,35,1,2,3,1.0
16782,141741,2,1,3,3,3,124,13,3,120,230,5597,3,9,1,2,2,0.0
16783,94283,1,1,3,3,3,78,146,3,76,6,1556,1,1,1,7,2,0.0
16784,130872,1,1,3,3,15,110,392,15,101,98,7567,4,70,1,4,5,1.0
16785,94298,2,1,1,3,8,245,224,8,247,237,7187,9,76,1,3,2,0.0
16786,95826,1,1,1,4,5,201,141,5,197,190,4032,5,5,1,3,3,0.0
16787,75316,2,1,1,3,8,276,49,8,269,258,423,9,76,1,3,3,0.0
16788,70772,1,1,4,3,3,124,1006,3,120,6,5918,1,1,21,6,2,0.0
16789,23321,1,1,4,4,6,12,12,6,12,12,12,7,10,3,3,3,0.0
16790,39302,1,1,3,3,9,614,19,9,613,513,2715,1,59,1,6,5,1.0
16791,91144,2,1,3,1,19,443,67,19,437,300,141,3,38,1,3,2,1.0
16792,68453,2,1,3,3,11,141,59,11,138,134,179,3,9,1,4,5,1.0
16793,52407,1,1,3,3,5,359,107,5,27,27,799,1,1,1,3,3,1.0
16794,114387,2,1,3,3,11,183,105,11,181,175,1111,19,46,1,3,2,1.0
16795,93808,2,1,3,4,21,532,393,21,523,464,4832,19,46,5,2,3,1.0
16796,124440,2,1,1,2,15,44,36,15,45,44,7581,19,104,1,3,3,1.0
16797,113948,1,1,4,3,5,126,61,5,122,119,2392,4,7,1,3,3,1.0
16798,41853,2,1,1,4,9,18,36,9,18,18,3360,3,9,1,3,3,1.0
16799,15792,2,1,3,1,18,508,59,18,494,118,1379,4,4,1,4,5,0.0
16800,48647,2,1,4,3,3,69,552,3,68,4,1229,14,136,1,3,3,1.0
16801,81500,2,1,3,4,8,16,371,8,16,16,723,12,17,1,3,2,1.0
16802,123568,1,1,3,3,15,44,92,15,45,44,6175,1,1,1,7,2,0.0
16803,106010,2,1,1,3,8,498,94,8,593,127,6739,10,25,1,2,3,1.0
16804,34039,1,1,1,3,11,295,130,11,295,279,468,1,1,1,3,3,1.0
16805,62618,1,1,4,3,23,368,45,22,391,360,1360,9,35,1,3,3,1.0
16806,149110,1,1,3,3,3,52,132,3,53,53,171,5,5,8,2,2,1.0
16807,141337,2,1,3,4,7,233,45,7,235,225,3739,2,2,1,3,2,0.0
16808,105905,2,1,1,3,5,118,45,5,115,240,893,12,17,1,2,3,0.0
16809,43775,1,1,1,3,5,259,152,5,179,171,1290,6,6,1,5,3,1.0
16810,139170,1,1,3,3,19,297,701,19,361,93,2328,8,28,2,2,3,1.0
16811,125729,1,1,2,3,18,338,479,18,336,206,5152,7,62,1,5,3,0.0
16812,27726,1,1,4,1,6,83,61,6,81,192,1895,30,133,1,5,2,1.0
16813,120741,2,1,1,3,8,276,686,8,269,258,3392,3,19,6,2,2,0.0
16814,123338,1,1,2,2,32,684,386,32,383,355,756,3,19,1,4,3,1.0
16815,108878,1,1,1,1,4,312,178,4,348,324,1693,5,5,1,4,5,1.0
16816,53149,1,1,1,1,21,458,411,21,452,411,5845,19,104,1,2,3,1.0
16817,144386,2,1,3,1,15,223,87,15,221,214,1375,3,38,1,2,2,0.0
16818,60966,2,1,1,3,5,157,780,5,155,150,1993,9,76,1,3,2,0.0
16819,122413,1,1,1,3,1,190,1098,1,14,123,3218,1,24,1,6,2,1.0
16820,24216,2,1,1,1,13,414,135,11,408,376,1906,12,17,1,1,2,1.0
16821,34075,1,1,3,3,5,409,73,5,405,373,2231,19,104,1,3,3,0.0
16822,83840,1,1,1,3,5,42,1861,5,43,212,6043,1,8,1,3,2,1.0
16823,101987,2,1,4,3,5,57,618,5,56,57,7605,18,37,1,3,3,0.0
16824,35376,2,1,3,1,3,304,59,3,306,54,1054,14,27,1,2,3,1.0
16825,34416,2,1,3,4,3,411,106,3,41,41,3786,24,67,1,4,2,1.0
16826,149396,2,1,1,5,4,231,792,4,401,369,2020,14,27,1,3,2,1.0
16827,12940,1,1,4,3,25,117,113,24,114,111,144,27,126,1,5,2,0.0
16828,21129,1,1,3,1,5,353,11,5,351,327,622,3,3,1,3,5,0.0
16829,93213,1,1,1,3,16,100,89,16,96,94,2218,1,1,1,1,2,1.0
16830,67770,1,1,3,3,4,143,290,4,294,377,1521,3,45,1,3,5,0.0
16831,23008,2,1,1,3,16,49,34,16,264,255,1363,12,17,1,3,2,0.0
16832,76919,1,1,3,3,24,210,19,23,206,200,294,7,62,1,7,2,1.0
16833,108281,1,1,4,7,15,105,253,15,100,268,434,3,9,1,2,3,1.0
16834,147702,1,1,3,3,3,278,156,3,280,41,4898,7,10,5,2,3,1.0
16835,40795,2,1,1,3,14,400,47,14,399,270,819,4,7,1,7,5,0.0
16836,90983,1,1,4,3,13,26,84,13,26,26,115,4,4,1,3,5,0.0
16837,66199,2,1,3,1,5,573,355,5,289,274,1289,5,22,1,2,3,0.0
16838,49858,1,1,1,3,6,131,291,6,128,50,539,1,1,1,5,2,0.0
16839,129715,1,1,1,3,8,149,310,8,147,179,2053,3,9,1,2,3,0.0
16840,32400,2,1,4,4,22,153,136,25,151,243,881,5,5,1,3,2,1.0
16841,84081,1,1,3,7,15,173,316,15,170,98,2760,3,9,11,3,3,0.0
16842,145237,2,1,3,3,18,338,162,18,336,206,869,6,41,1,3,3,0.0
16843,36844,1,1,3,1,5,43,870,5,44,43,2291,6,41,1,3,3,1.0
16844,107335,2,1,3,1,3,41,411,3,41,41,6160,24,67,1,2,2,1.0
16845,97863,1,1,4,3,1,428,151,1,341,317,5327,7,11,1,6,2,0.0
16846,24948,2,1,4,3,5,377,8,5,373,443,3281,4,7,1,2,3,1.0
16847,84291,1,1,4,3,6,8,45,6,8,8,1014,4,7,1,3,3,1.0
16848,32304,1,1,3,3,4,420,5,4,413,382,5,7,47,1,4,5,0.0
16849,129179,2,1,1,3,22,138,14,1,64,114,496,11,16,1,4,5,1.0
16850,140934,1,1,1,3,23,298,192,22,297,281,3002,6,6,1,5,2,1.0
16851,141628,1,1,2,3,6,104,296,6,382,25,5513,1,1,1,2,3,0.0
16852,23437,1,1,3,3,4,437,5,4,5,5,5,5,5,1,7,2,1.0
16853,123069,1,1,2,6,10,636,905,10,635,444,3354,15,26,1,3,4,1.0
16854,103053,1,1,3,3,12,23,23,12,57,23,2632,1,1,1,1,2,1.0
16855,142851,2,1,1,3,1,190,136,1,188,1,1515,3,9,1,4,2,0.0
16856,80097,2,1,3,1,18,338,59,18,336,206,1368,3,9,1,3,3,1.0
16857,98878,2,1,1,3,1,65,593,1,64,66,6249,9,130,1,3,3,1.0
16858,134707,1,1,1,4,6,8,258,6,8,8,5251,7,10,8,3,2,1.0
16859,143670,2,1,3,7,3,357,2396,3,357,35,7768,6,6,1,3,3,1.0
16860,110227,2,1,4,3,14,196,54,14,193,187,266,9,36,1,4,3,0.0
16861,114837,1,1,1,3,5,109,1197,5,107,520,3561,4,4,1,3,5,0.0
16862,132772,1,1,1,3,3,4,1041,3,4,4,5288,1,1,1,2,2,0.0
16863,106137,1,1,1,3,30,258,84,30,303,286,2806,7,47,4,7,3,0.0
16864,37896,2,1,4,3,24,167,38,23,165,159,218,6,55,1,4,3,0.0
16865,65785,2,1,3,3,5,352,45,5,349,326,619,12,17,1,2,2,0.0
16866,101586,1,1,1,5,8,90,208,8,88,87,324,7,10,1,3,3,1.0
16867,74500,2,1,3,3,3,9,153,3,9,9,4483,3,3,1,4,2,0.0
16868,57184,2,1,1,3,18,508,59,18,494,118,1379,2,2,1,2,5,1.0
16869,69076,2,1,1,3,14,374,449,14,325,309,931,20,109,2,2,2,1.0
16870,24058,2,1,1,3,6,8,33,6,8,8,1981,4,7,2,3,3,1.0
16871,112460,2,1,1,3,5,359,161,5,39,39,7024,17,31,1,2,3,0.0
16872,26743,2,1,1,3,12,23,23,12,23,23,3769,3,9,1,3,2,1.0
16873,125776,1,1,1,1,8,315,197,8,209,157,300,3,9,1,7,3,0.0
16874,92465,1,1,3,3,4,456,691,4,505,486,1894,11,30,1,3,5,1.0
16875,126111,2,1,1,3,5,359,341,5,359,333,652,3,9,1,3,3,1.0
16876,42152,2,1,3,3,5,262,34,5,265,256,6014,4,4,1,4,5,1.0
16877,73504,1,1,1,3,1,65,72,1,64,66,78,7,10,1,2,2,0.0
16878,62886,1,1,3,3,7,571,30,7,561,232,1930,1,8,12,3,3,0.0
16879,45306,2,1,3,3,3,357,1062,3,357,35,3053,4,7,1,4,3,1.0
16880,47103,2,1,3,1,9,596,388,9,588,505,2337,6,81,1,2,3,1.0
16881,16910,1,1,1,1,21,458,662,21,452,411,1606,31,135,1,1,2,1.0
16882,24465,2,1,1,5,3,133,4,3,130,64,425,5,77,1,4,2,1.0
16883,21998,2,1,3,1,5,406,98,5,435,399,119,17,75,1,2,3,1.0
16884,28777,2,1,3,5,13,310,87,13,172,474,1782,4,4,1,2,5,0.0
16885,36089,1,1,4,7,15,254,219,15,257,248,6191,11,69,1,3,3,0.0
16886,39927,1,1,1,5,7,233,45,7,235,225,1682,4,7,1,3,3,0.0
16887,79512,1,1,3,3,18,331,214,18,329,242,1118,17,31,1,4,5,0.0
16888,81458,2,1,3,1,11,268,918,11,586,482,2491,5,5,1,1,3,1.0
16889,119359,2,1,3,1,21,457,87,21,95,83,117,6,6,1,2,2,0.0
16890,94628,1,1,3,5,20,283,59,20,282,110,2026,11,30,1,3,5,1.0
16891,9320,1,1,1,1,1,606,115,1,484,73,3874,5,22,1,4,3,0.0
16892,94635,2,1,3,3,24,284,87,23,283,269,436,19,124,1,3,2,0.0
16893,100653,2,1,3,4,3,442,115,3,529,64,6052,3,45,1,3,3,0.0
16894,93207,1,1,3,3,12,23,74,12,553,23,5635,1,1,1,3,3,1.0
16895,65933,1,1,3,3,12,23,67,12,23,58,1102,21,95,6,3,3,1.0
16896,120573,2,1,1,3,8,418,915,8,556,143,2476,10,50,1,2,2,1.0
16897,20317,2,1,1,1,8,449,34,8,443,16,1325,28,63,1,5,2,0.0
16898,147240,1,1,3,3,19,390,361,19,361,93,3869,1,1,1,3,2,0.0
16899,40913,2,1,3,4,15,296,219,15,395,280,785,3,45,9,3,5,1.0
16900,21342,2,1,4,1,13,310,87,13,26,261,570,2,60,1,2,2,1.0
16901,10481,2,1,3,3,22,119,136,25,116,259,406,5,5,1,3,2,1.0
16902,115881,1,1,4,3,23,460,14,22,454,413,1096,3,45,1,3,3,1.0
16903,112115,2,1,2,3,8,90,87,8,88,87,344,3,20,1,3,2,0.0
16904,101126,2,1,3,1,5,271,61,5,219,43,702,1,33,1,2,3,1.0
16905,113097,1,1,1,3,8,80,1018,8,78,79,2979,21,53,6,4,3,1.0
16906,132463,1,1,3,1,3,9,216,3,9,9,5844,7,47,3,7,3,1.0
16907,13763,2,1,3,5,6,260,22,6,263,254,22,10,18,1,3,2,1.0
16908,109367,2,1,3,1,6,574,882,6,564,17,4793,5,22,21,1,2,1.0
16909,36442,2,1,3,1,6,332,1354,6,330,310,4179,5,22,1,2,3,1.0
16910,16667,1,1,1,1,8,326,310,8,202,33,3833,5,22,1,2,2,1.0
16911,68889,1,1,3,3,7,523,74,7,514,458,1517,17,72,1,2,3,0.0
16912,7955,2,1,3,1,11,183,114,11,181,145,1429,3,19,9,1,2,1.0
16913,73330,1,1,3,7,15,223,44,28,215,208,2645,7,47,1,5,2,0.0
16914,20035,1,1,3,1,13,50,87,13,51,194,284,6,6,6,2,3,1.0
16915,141606,1,1,3,1,13,50,59,13,51,51,1032,17,31,1,2,3,1.0
16916,8342,2,1,3,3,6,8,189,6,137,133,280,4,7,1,3,3,0.0
16917,97259,1,1,1,1,6,140,1228,6,137,12,3084,5,5,1,2,3,0.0
16918,142272,1,1,1,3,5,252,495,5,190,334,5930,8,183,1,3,3,0.0
16919,50763,2,1,3,3,8,80,83,8,78,79,94,4,4,1,4,3,1.0
16920,135707,1,1,1,3,16,89,89,16,87,86,1078,3,9,2,2,3,1.0
16921,69802,1,1,4,7,3,78,139,15,170,45,3979,4,4,1,2,2,0.0
16922,56287,1,1,1,3,18,395,123,18,524,364,2106,1,59,1,6,2,0.0
16923,100251,2,1,1,3,5,215,485,5,212,205,1308,3,9,2,1,3,1.0
16924,586,2,1,3,3,24,319,87,23,320,302,529,3,38,1,2,2,1.0
16925,100098,2,1,3,5,13,683,255,1,14,123,1203,9,13,1,3,3,0.0
16926,84021,1,1,3,3,14,513,45,14,455,414,5179,9,35,5,3,3,1.0
16927,88132,1,1,1,1,5,66,45,5,65,67,1003,9,35,1,2,3,1.0
16928,116246,1,1,3,5,13,76,211,13,74,180,1481,1,1,1,6,3,1.0
16929,106412,1,1,3,1,18,251,194,18,253,242,6471,17,75,1,2,2,1.0
16930,98169,2,1,1,3,8,270,795,8,231,222,2025,11,30,1,3,2,1.0
16931,75730,2,1,1,3,9,86,826,9,84,117,2147,21,111,8,3,5,1.0
16932,123914,1,1,3,5,13,76,59,13,74,180,904,17,31,1,4,3,0.0
16933,79315,1,1,3,1,8,270,1858,8,231,222,6037,9,35,1,4,3,0.0
16934,59545,1,1,3,3,3,278,868,3,276,35,3173,1,8,1,3,3,0.0
16935,85059,1,1,3,4,4,351,140,4,348,324,3844,7,10,1,2,3,0.0
16936,14004,1,1,3,4,12,462,809,12,174,23,2077,1,1,1,4,2,0.0
16937,85615,1,1,3,1,19,317,30,19,318,300,522,17,72,1,5,2,0.0
16938,116614,2,1,3,3,9,518,38,9,557,487,1896,3,3,1,3,3,0.0
16939,98120,1,1,3,1,11,490,30,11,482,431,1257,7,62,1,3,5,1.0
16940,62906,1,1,4,3,4,380,1481,4,141,137,7134,17,160,1,2,2,1.0
16941,4964,1,1,4,3,4,37,5,4,37,37,5,5,5,1,3,3,1.0
16942,141551,1,2,1,3,5,259,231,5,179,171,391,13,36,1,5,2,1.0
16943,39555,2,1,1,3,3,124,401,3,120,3,1573,3,9,2,3,3,1.0
16944,14582,2,1,1,1,22,427,47,14,360,189,670,19,115,1,2,2,1.0
16945,79729,2,1,2,3,21,102,99,21,98,96,120,12,17,1,2,3,1.0
16946,24591,2,1,1,1,8,449,34,8,443,16,1325,3,44,1,1,2,1.0
16947,3539,1,1,3,1,12,161,836,12,268,201,2172,17,31,1,5,2,1.0
16948,42770,2,1,3,4,11,141,59,11,138,134,179,4,4,1,3,3,1.0
16949,115789,1,1,1,3,1,190,255,1,188,1,4164,1,1,1,2,5,0.0
16950,53719,1,1,2,6,19,582,237,19,574,300,388,15,58,1,4,2,1.0
16951,10236,1,1,1,3,8,206,208,8,203,196,4045,6,6,1,2,3,0.0
16952,67634,2,1,1,3,5,171,67,5,39,39,549,5,5,12,3,3,1.0
16953,19440,2,1,1,3,5,144,81,5,142,138,2964,15,82,1,3,5,0.0
16954,117758,2,1,3,3,6,25,277,6,25,25,489,15,82,1,3,2,1.0
16955,42628,1,1,3,1,3,304,59,3,306,54,1054,2,2,1,2,3,1.0
16956,31925,2,1,3,1,8,418,87,8,556,143,2430,18,37,1,2,3,1.0
16957,14382,1,1,1,1,5,66,67,5,405,441,141,8,28,1,3,2,1.0
16958,119394,2,1,3,3,14,311,929,14,312,348,3746,3,9,1,2,3,0.0
16959,141576,1,1,3,3,19,297,159,19,296,93,4733,11,30,2,4,5,1.0
16960,125048,2,1,3,3,6,8,33,6,8,8,1637,4,7,12,2,2,1.0
16961,140502,2,1,4,4,5,247,239,5,250,151,2453,6,6,1,3,3,0.0
16962,89577,1,1,3,4,22,73,14,25,419,388,946,6,81,1,4,5,0.0
16963,65951,1,1,3,1,13,306,84,13,26,26,115,7,47,1,4,3,1.0
16964,28207,2,1,1,1,5,109,67,5,107,104,141,5,22,1,2,3,1.0
16965,111536,2,1,3,5,21,491,99,21,483,432,1261,9,35,1,3,3,1.0
16966,83412,2,1,4,3,19,297,67,19,296,93,1860,5,5,9,2,2,1.0
16967,67146,1,1,3,1,5,157,45,5,155,319,598,9,35,2,4,3,1.0
16968,5949,1,1,4,3,8,534,734,8,403,423,1849,3,9,1,4,3,1.0
16969,92311,2,1,3,1,12,23,989,3,90,64,2764,6,81,1,2,5,1.0
16970,50172,1,1,1,2,23,368,45,22,391,360,1599,10,50,8,6,2,1.0
16971,57955,2,1,1,3,5,157,381,5,155,150,747,3,9,1,3,5,1.0
16972,111861,2,1,3,3,22,154,515,4,352,328,4429,2,34,1,3,3,0.0
16973,28824,1,1,3,3,3,9,589,3,9,9,1349,3,9,1,2,3,0.0
16974,95244,1,1,3,1,1,72,54,1,198,72,1145,6,55,1,2,5,0.0
16975,52255,1,1,3,1,13,134,59,13,131,126,534,7,10,1,5,2,0.0
16976,143463,2,1,4,3,5,7,284,5,7,7,5921,9,13,2,3,3,1.0
16977,148374,2,1,3,1,5,353,11,5,351,327,622,4,4,1,7,3,1.0
16978,145405,2,1,1,3,11,95,95,11,92,92,111,6,6,1,3,3,0.0
16979,58115,2,1,1,1,3,4,4,3,4,4,4,5,77,1,3,2,1.0
16980,83736,2,1,3,3,6,25,2261,6,25,50,7345,6,6,1,3,5,1.0
16981,47532,1,1,1,3,18,331,123,18,329,242,2097,7,52,1,4,3,1.0
16982,128701,1,1,3,3,28,217,67,28,215,208,114,7,11,1,4,2,0.0
16983,94894,2,1,3,3,4,37,5,4,37,37,5,19,101,1,2,3,0.0
16984,96228,2,1,3,4,24,148,541,23,146,306,1200,3,9,1,2,4,1.0
16985,44357,1,1,1,3,5,159,408,5,156,151,5322,1,1,1,5,2,0.0
16986,140403,1,1,2,1,11,350,414,11,347,323,3205,6,6,1,2,2,0.0
16987,123859,2,1,1,3,6,191,343,6,565,207,4650,3,9,2,4,3,1.0
16988,8083,1,1,1,5,24,237,87,23,220,213,319,9,43,8,3,5,0.0
16989,74085,2,1,4,3,6,47,641,6,48,340,7357,11,30,1,2,2,1.0
16990,89363,1,1,3,3,4,231,502,4,234,224,3050,17,31,1,2,2,1.0
16991,149,1,1,1,3,5,7,116,5,7,7,149,1,1,1,3,2,0.0
16992,23243,2,1,3,1,19,438,67,19,427,356,114,3,38,1,6,2,1.0
16993,91600,2,1,4,3,12,161,74,12,174,23,233,6,6,1,4,3,0.0
16994,20747,2,1,2,4,1,114,222,1,111,108,2031,5,22,1,4,2,0.0
16995,85097,2,1,3,3,22,361,87,25,572,496,2082,3,20,1,5,2,0.0
16996,147575,2,1,4,1,1,349,78,1,346,231,1582,3,39,1,3,3,1.0
16997,55524,1,1,3,3,23,248,84,22,251,239,369,1,1,1,6,2,0.0
16998,20623,1,1,1,1,5,259,837,5,179,171,2174,13,7,6,3,2,1.0
16999,41352,1,1,1,3,8,206,673,8,203,196,1647,7,11,1,3,2,1.0
17000,20715,2,1,3,1,5,31,30,5,31,31,31,3,3,1,3,5,1.0
17001,15426,2,1,4,3,3,52,526,6,8,8,1151,12,17,1,3,2,0.0
17002,44146,2,1,4,4,5,193,142,5,367,342,682,5,77,1,2,2,0.0
17003,132668,2,1,1,3,6,8,297,6,8,8,3636,3,9,3,3,5,0.0
17004,121496,2,1,4,3,5,359,39,5,359,333,2981,3,9,1,3,3,1.0
17005,37593,1,1,3,3,15,45,496,15,46,45,2966,7,47,1,3,3,0.0
17006,135357,2,1,3,3,6,8,69,3,4,64,74,3,9,1,3,3,1.0
17007,146662,1,1,3,3,5,406,45,5,435,399,4292,9,35,1,3,3,0.0
17008,64487,2,1,4,1,6,542,440,6,534,172,1686,15,32,1,2,3,1.0
17009,128132,1,1,3,3,15,207,496,15,239,186,1463,1,8,1,2,2,1.0
17010,16893,2,1,3,5,5,346,11,5,226,217,329,4,4,1,3,2,0.0
17011,102183,2,1,1,5,22,225,2252,25,225,146,7306,5,5,1,4,5,1.0
17012,78447,2,1,3,1,13,480,59,13,473,425,1299,2,2,1,2,3,0.0
17013,22018,2,1,4,1,5,115,30,5,112,442,1902,3,38,1,3,2,1.0
17014,112576,1,1,3,1,20,116,19,20,113,110,142,6,41,1,2,2,1.0
17015,45600,2,1,1,3,22,153,1029,25,248,307,4851,3,45,1,3,4,1.0
17016,788,2,1,1,5,7,366,74,7,281,267,433,2,2,1,3,5,1.0
17017,74736,1,1,3,7,28,217,87,15,221,214,1375,1,59,1,5,5,0.0
17018,106388,1,1,3,5,20,604,600,20,601,161,5551,1,1,1,2,2,0.0
17019,3752,1,1,2,3,17,567,522,17,555,165,1882,30,128,1,6,3,0.0
17020,144904,2,1,1,3,6,47,8,6,189,183,3321,4,7,6,3,3,0.0
17021,88939,2,1,3,1,9,28,61,9,28,28,811,8,28,1,1,3,1.0
17022,65793,1,1,4,1,7,592,74,7,582,458,2265,1,1,1,3,3,1.0
17023,64294,2,1,4,7,15,110,1633,15,101,98,5137,6,6,1,2,2,0.0
17024,107662,2,1,3,3,6,47,641,6,48,340,7357,12,17,1,3,2,1.0
17025,136391,1,1,3,5,18,551,30,18,543,475,1783,2,60,1,4,2,1.0
17026,147795,1,1,4,1,24,228,19,23,229,219,641,6,55,6,3,3,1.0
17027,82797,1,1,1,3,9,18,24,9,18,18,4212,1,1,1,3,3,0.0
17028,36291,1,1,1,3,3,9,812,3,9,9,2081,7,47,1,3,2,1.0
17029,83497,2,1,4,1,8,335,87,8,334,87,720,18,37,1,2,4,0.0
17030,129066,1,1,1,3,1,72,255,1,14,123,1203,9,13,1,3,3,0.0
17031,62564,2,1,1,3,5,377,736,5,179,171,1903,4,4,1,3,3,1.0
17032,37734,1,1,4,3,1,428,136,1,430,510,6164,5,66,1,3,3,0.0
17033,91440,2,1,3,3,1,190,259,1,188,1,760,3,9,1,3,3,1.0
17034,7183,1,1,3,3,4,420,5,4,413,382,5,7,47,1,4,4,1.0
17035,44671,1,1,1,3,4,473,498,4,465,418,3364,1,24,1,6,3,0.0
17036,145404,1,1,1,3,13,553,26,13,545,477,2027,10,65,1,4,2,0.0
17037,84310,1,1,3,3,9,77,334,9,75,211,1537,11,30,1,5,5,0.0
17038,27167,2,1,1,1,24,566,38,23,552,483,1865,12,17,1,2,4,0.0
17039,114684,2,1,3,3,3,600,4,3,53,53,57,9,21,1,4,3,1.0
17040,119899,2,1,4,3,6,179,170,6,17,17,238,12,17,1,6,3,1.0
17041,67916,1,1,3,3,13,34,53,13,34,34,5939,17,31,1,5,2,0.0
17042,93424,2,1,4,3,9,177,76,9,177,168,6418,6,6,1,3,5,1.0
17043,4913,2,1,4,4,11,440,59,11,433,397,1043,3,9,1,3,3,1.0
17044,68747,2,1,4,3,6,140,2059,6,137,133,6705,4,7,12,2,3,1.0
17045,1145,1,1,1,5,22,73,14,25,419,388,946,1,24,1,5,2,0.0
17046,47374,1,1,3,1,5,126,447,5,122,119,918,7,47,1,2,3,1.0
17047,55957,1,1,4,3,8,343,65,8,342,318,1319,6,6,1,3,3,0.0
17048,12460,1,1,3,3,5,29,426,5,29,29,1255,17,31,1,4,3,0.0
17049,50561,1,1,1,3,6,12,2105,6,12,12,6844,1,1,1,3,2,0.0
17050,135871,1,1,1,1,1,190,78,1,642,182,3882,3,20,1,4,5,0.0
17051,146059,1,1,4,1,19,390,67,19,385,356,141,1,54,1,3,3,0.0
17052,45819,2,1,1,3,5,271,61,5,219,43,702,4,7,1,5,3,0.0
17053,114780,2,1,3,1,6,179,99,6,263,254,1784,12,17,1,2,2,1.0
17054,129750,2,1,3,1,5,271,61,5,219,43,702,4,7,1,3,3,0.0
17055,91707,1,1,4,3,8,80,1314,8,78,79,4033,1,1,1,2,2,1.0
17056,69503,2,1,1,1,21,532,99,21,523,464,1596,4,4,1,2,2,1.0
17057,118160,1,1,3,3,1,190,431,1,188,182,870,1,1,1,2,2,0.0
17058,7005,2,1,3,3,9,250,19,9,252,241,1335,11,79,1,2,3,1.0
17059,80898,1,1,3,3,14,324,26,14,393,362,1931,17,31,6,3,5,1.0
17060,116139,1,1,2,1,9,18,208,9,18,471,1690,6,6,1,3,3,0.0
17061,67675,2,1,3,3,5,144,715,5,142,138,1775,9,36,1,3,3,0.0
17062,55257,2,1,3,3,3,41,49,3,41,41,51,17,31,1,4,3,1.0
17063,142307,2,1,1,3,8,16,34,8,16,16,2501,22,57,8,3,3,1.0
17064,86497,1,1,3,1,21,63,142,21,62,63,3901,6,55,1,5,3,1.0
17065,99003,2,1,1,3,6,8,440,6,8,8,3813,3,93,1,3,5,1.0
17066,40866,2,1,1,3,5,56,188,5,103,191,3906,3,9,1,3,5,0.0
17067,13508,1,1,3,3,19,297,270,19,296,93,1004,3,9,1,4,3,1.0
17068,8467,2,1,3,3,21,620,760,21,619,503,2914,6,6,1,3,3,0.0
17069,40697,1,1,3,5,20,434,596,20,495,174,3407,1,1,1,2,2,1.0
17070,48545,2,1,3,1,11,383,19,11,377,351,997,4,4,2,2,3,1.0
17071,102791,1,1,3,3,8,59,67,12,23,23,114,3,9,5,4,5,0.0
17072,105053,1,1,4,4,15,96,480,15,93,45,1049,1,1,1,7,4,0.0
17073,148149,1,1,4,3,3,6,436,3,6,6,883,7,10,2,3,3,0.0
17074,84627,1,1,4,3,8,80,1018,8,78,79,2866,21,53,6,3,3,0.0
17075,7787,2,1,1,3,18,313,142,18,370,299,1053,12,17,1,3,3,0.0
17076,105611,2,1,4,3,5,359,408,5,359,333,2290,3,9,1,4,3,0.0
17077,53825,1,1,3,3,9,86,61,9,84,117,6329,1,1,1,7,3,1.0
17078,39111,2,1,4,1,11,242,64,11,244,234,358,3,38,1,1,2,1.0
17079,52638,2,1,3,3,6,140,606,6,137,133,1393,10,14,1,3,2,1.0
17080,84833,2,1,2,3,18,632,156,18,596,364,6950,3,9,6,3,5,1.0
